Companies,Types,Years,Currencies,Account,Description,Period,Amount
PLATTERIVER,BUDGET,2017,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,11,0
PLATTERIVER,BUDGET,2017,Home,PR-921101-68-17-1 -    -      ,Office Supplies & Expenses         ,12,0
PLATTERIVER,BUDGET,2017,Home,PR-921111-12-17-1 -    -      ,Safety and Training                ,1,"2,181.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-12-17-1 -    -      ,Safety and Training                ,2,"1,936.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-12-17-1 -    -      ,Safety and Training                ,3,"2,378.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-12-17-1 -    -      ,Safety and Training                ,4,"1,809.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-12-17-1 -    -      ,Safety and Training                ,5,"2,241.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-12-17-1 -    -      ,Safety and Training                ,6,"2,119.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-12-17-1 -    -      ,Safety and Training                ,7,"2,285.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-12-17-1 -    -      ,Safety and Training                ,8,"2,530.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-12-17-1 -    -      ,Safety and Training                ,9,"2,252.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-12-17-1 -    -      ,Safety and Training                ,10,"2,407.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-12-17-1 -    -      ,Safety and Training                ,11,"2,426.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-12-17-1 -    -      ,Safety and Training                ,12,"2,303.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-38-17-1 -    -      ,Safety and Training                ,1,997
PLATTERIVER,BUDGET,2017,Home,PR-921111-38-17-1 -    -      ,Safety and Training                ,2,900
PLATTERIVER,BUDGET,2017,Home,PR-921111-38-17-1 -    -      ,Safety and Training                ,3,"1,080.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-38-17-1 -    -      ,Safety and Training                ,4,842
PLATTERIVER,BUDGET,2017,Home,PR-921111-38-17-1 -    -      ,Safety and Training                ,5,"1,017.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-38-17-1 -    -      ,Safety and Training                ,6,969
PLATTERIVER,BUDGET,2017,Home,PR-921111-38-17-1 -    -      ,Safety and Training                ,7,"1,053.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-38-17-1 -    -      ,Safety and Training                ,8,"1,149.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-38-17-1 -    -      ,Safety and Training                ,9,"1,037.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-38-17-1 -    -      ,Safety and Training                ,10,"1,101.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-38-17-1 -    -      ,Safety and Training                ,11,"1,110.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-38-17-1 -    -      ,Safety and Training                ,12,"1,035.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,1,0
PLATTERIVER,BUDGET,2017,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,2,300
PLATTERIVER,BUDGET,2017,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,3,"2,400.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,4,0
PLATTERIVER,BUDGET,2017,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,5,400
PLATTERIVER,BUDGET,2017,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,6,0
PLATTERIVER,BUDGET,2017,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,7,400
PLATTERIVER,BUDGET,2017,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,8,0
PLATTERIVER,BUDGET,2017,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,9,400
PLATTERIVER,BUDGET,2017,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,10,"3,800.00"
PLATTERIVER,BUDGET,2017,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,11,0
PLATTERIVER,BUDGET,2017,Home,PR-921111-65-17-1 -    -      ,Safety & Training                  ,12,0
PLATTERIVER,BUDGET,2017,Home,PR-935100-12-17-1 -    -      ,Maintenance Supervision and Enginee,1,"6,543.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-12-17-1 -    -      ,Maintenance Supervision and Enginee,2,"5,807.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-12-17-1 -    -      ,Maintenance Supervision and Enginee,3,"7,133.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-12-17-1 -    -      ,Maintenance Supervision and Enginee,4,"5,428.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-12-17-1 -    -      ,Maintenance Supervision and Enginee,5,"6,724.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-12-17-1 -    -      ,Maintenance Supervision and Enginee,6,"6,357.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-12-17-1 -    -      ,Maintenance Supervision and Enginee,7,"6,854.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-12-17-1 -    -      ,Maintenance Supervision and Enginee,8,"7,589.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-12-17-1 -    -      ,Maintenance Supervision and Enginee,9,"6,757.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-12-17-1 -    -      ,Maintenance Supervision and Enginee,10,"7,221.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-12-17-1 -    -      ,Maintenance Supervision and Enginee,11,"7,279.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-12-17-1 -    -      ,Maintenance Supervision and Enginee,12,"6,909.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-38-17-1 -    -      ,Maintenance Supervision and Enginee,1,"2,992.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-38-17-1 -    -      ,Maintenance Supervision and Enginee,2,"2,700.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-38-17-1 -    -      ,Maintenance Supervision and Enginee,3,"3,239.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-38-17-1 -    -      ,Maintenance Supervision and Enginee,4,"2,526.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-38-17-1 -    -      ,Maintenance Supervision and Enginee,5,"3,052.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-38-17-1 -    -      ,Maintenance Supervision and Enginee,6,"2,907.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-38-17-1 -    -      ,Maintenance Supervision and Enginee,7,"3,157.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-38-17-1 -    -      ,Maintenance Supervision and Enginee,8,"3,449.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-38-17-1 -    -      ,Maintenance Supervision and Enginee,9,"3,113.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-38-17-1 -    -      ,Maintenance Supervision and Enginee,10,"3,303.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-38-17-1 -    -      ,Maintenance Supervision and Enginee,11,"3,328.00"
PLATTERIVER,BUDGET,2017,Home,PR-935100-38-17-1 -    -      ,Maintenance Supervision and Enginee,12,"3,104.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,1,"6,543.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,2,"5,807.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,3,"7,133.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,4,"5,428.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,5,"6,724.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,6,"6,357.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,7,"6,854.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,8,"7,589.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,9,"6,757.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,10,"7,221.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,11,"7,279.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-12-17-1 -    -      ,Building Maintenance               ,12,"6,909.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,1,250
PLATTERIVER,BUDGET,2017,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,2,250
PLATTERIVER,BUDGET,2017,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,3,250
PLATTERIVER,BUDGET,2017,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,4,250
PLATTERIVER,BUDGET,2017,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,5,250
PLATTERIVER,BUDGET,2017,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,6,250
PLATTERIVER,BUDGET,2017,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,7,250
PLATTERIVER,BUDGET,2017,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,8,250
PLATTERIVER,BUDGET,2017,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,9,250
PLATTERIVER,BUDGET,2017,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,10,250
PLATTERIVER,BUDGET,2017,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,11,250
PLATTERIVER,BUDGET,2017,Home,PR-935101-13-17-1 -    -      ,Building Maintenance               ,12,250
PLATTERIVER,BUDGET,2017,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,1,"3,108.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,2,"2,816.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,3,"3,355.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,4,"2,642.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,5,"3,168.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,6,"3,023.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,7,"3,273.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,8,"3,565.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,9,"3,229.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,10,"3,419.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,11,"3,444.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-38-17-1 -    -      ,Building Maintenance               ,12,"3,220.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-39-17-1 -    -      ,Building Maintenance               ,1,"1,347.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-39-17-1 -    -      ,Building Maintenance               ,2,"1,232.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-39-17-1 -    -      ,Building Maintenance               ,3,"1,287.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-39-17-1 -    -      ,Building Maintenance               ,4,"1,232.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-39-17-1 -    -      ,Building Maintenance               ,5,"1,409.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-39-17-1 -    -      ,Building Maintenance               ,6,"1,349.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-39-17-1 -    -      ,Building Maintenance               ,7,"1,289.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-39-17-1 -    -      ,Building Maintenance               ,8,"1,411.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-39-17-1 -    -      ,Building Maintenance               ,9,"1,292.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-39-17-1 -    -      ,Building Maintenance               ,10,"1,350.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-39-17-1 -    -      ,Building Maintenance               ,11,"1,342.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-39-17-1 -    -      ,Building Maintenance               ,12,"1,279.00"
PLATTERIVER,BUDGET,2017,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,1,100
PLATTERIVER,BUDGET,2017,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,2,100
PLATTERIVER,BUDGET,2017,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,3,100
PLATTERIVER,BUDGET,2017,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,4,100
PLATTERIVER,BUDGET,2017,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,5,100
PLATTERIVER,BUDGET,2017,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,6,100
PLATTERIVER,BUDGET,2017,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,7,100
PLATTERIVER,BUDGET,2017,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,8,100
PLATTERIVER,BUDGET,2017,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,9,100
PLATTERIVER,BUDGET,2017,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,10,100
PLATTERIVER,BUDGET,2017,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,11,100
PLATTERIVER,BUDGET,2017,Home,PR-935101-47-17-1 -    -      ,Building Maintenance               ,12,100
PLATTERIVER,BUDGET,2017,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,1,200
PLATTERIVER,BUDGET,2017,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,2,200
PLATTERIVER,BUDGET,2017,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,3,200
PLATTERIVER,BUDGET,2017,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,4,200
PLATTERIVER,BUDGET,2017,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,5,200
PLATTERIVER,BUDGET,2017,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,6,200
PLATTERIVER,BUDGET,2017,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,7,200
PLATTERIVER,BUDGET,2017,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,8,200
PLATTERIVER,BUDGET,2017,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,9,200
PLATTERIVER,BUDGET,2017,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,10,200
PLATTERIVER,BUDGET,2017,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,11,200
PLATTERIVER,BUDGET,2017,Home,PR-935101-52-17-1 -    -      ,Building Maintenance               ,12,200
PLATTERIVER,BUDGET,2017,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,1,"6,543.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,2,"5,807.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,3,"7,133.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,4,"5,428.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,5,"6,724.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,6,"6,357.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,7,"6,854.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,8,"7,589.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,9,"6,757.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,10,"7,221.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,11,"7,279.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-12-17-1 -    -      ,Grounds Maintenance                ,12,"6,909.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,1,600
PLATTERIVER,BUDGET,2017,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,2,600
PLATTERIVER,BUDGET,2017,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,3,800
PLATTERIVER,BUDGET,2017,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,4,800
PLATTERIVER,BUDGET,2017,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,5,200
PLATTERIVER,BUDGET,2017,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,6,200
PLATTERIVER,BUDGET,2017,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,7,200
PLATTERIVER,BUDGET,2017,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,8,200
PLATTERIVER,BUDGET,2017,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,9,200
PLATTERIVER,BUDGET,2017,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,10,400
PLATTERIVER,BUDGET,2017,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,11,600
PLATTERIVER,BUDGET,2017,Home,PR-935102-13-17-1 -    -      ,Grounds Maintenance                ,12,600
PLATTERIVER,BUDGET,2017,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,1,"3,271.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,2,"2,979.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,3,"3,611.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,4,"2,898.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,5,"3,145.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,6,"3,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,7,"3,250.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,8,"3,542.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,9,"3,206.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,10,"3,490.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,11,"3,607.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-38-17-1 -    -      ,Grounds Maintenance                ,12,"3,383.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,1,"3,500.00"
PLATTERIVER,BUDGET,2017,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,2,0
PLATTERIVER,BUDGET,2017,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,3,0
PLATTERIVER,BUDGET,2017,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,4,300
PLATTERIVER,BUDGET,2017,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,5,300
PLATTERIVER,BUDGET,2017,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,6,300
PLATTERIVER,BUDGET,2017,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,7,300
PLATTERIVER,BUDGET,2017,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,8,0
PLATTERIVER,BUDGET,2017,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,9,0
PLATTERIVER,BUDGET,2017,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,10,0
PLATTERIVER,BUDGET,2017,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,11,0
PLATTERIVER,BUDGET,2017,Home,PR-935102-52-17-1 -    -      ,Grounds Maintenance                ,12,0
PLATTERIVER,BUDGET,2017,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,1,"2,181.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,2,"1,936.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,3,"2,378.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,4,"1,809.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,5,"2,241.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,6,"2,119.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,7,"2,285.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,8,"2,530.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,9,"2,252.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,10,"2,407.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,11,"2,426.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-12-17-1 -    -      ,Vehicle Maintenance                ,12,"2,303.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,1,50
PLATTERIVER,BUDGET,2017,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,2,50
PLATTERIVER,BUDGET,2017,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,3,50
PLATTERIVER,BUDGET,2017,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,4,50
PLATTERIVER,BUDGET,2017,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,5,50
PLATTERIVER,BUDGET,2017,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,6,50
PLATTERIVER,BUDGET,2017,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,7,50
PLATTERIVER,BUDGET,2017,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,8,50
PLATTERIVER,BUDGET,2017,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,9,50
PLATTERIVER,BUDGET,2017,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,10,50
PLATTERIVER,BUDGET,2017,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,11,50
PLATTERIVER,BUDGET,2017,Home,PR-935106-13-17-1 -    -      ,Vehicle Maintenance                ,12,50
PLATTERIVER,BUDGET,2017,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,1,"1,020.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,2,923
PLATTERIVER,BUDGET,2017,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,3,"1,103.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,4,865
PLATTERIVER,BUDGET,2017,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,5,"1,040.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,6,992
PLATTERIVER,BUDGET,2017,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,7,"1,076.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,8,"1,172.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,9,"1,060.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,10,"1,124.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,11,"1,133.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-38-17-1 -    -      ,Vehicle Maintenance                ,12,"1,058.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-47-17-1 -    -      ,Vehicle Maintenance                ,1,"1,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-47-17-1 -    -      ,Vehicle Maintenance                ,2,"1,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-47-17-1 -    -      ,Vehicle Maintenance                ,3,"1,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-47-17-1 -    -      ,Vehicle Maintenance                ,4,"1,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-47-17-1 -    -      ,Vehicle Maintenance                ,5,"1,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-47-17-1 -    -      ,Vehicle Maintenance                ,6,"1,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-47-17-1 -    -      ,Vehicle Maintenance                ,7,"1,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-47-17-1 -    -      ,Vehicle Maintenance                ,8,"1,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-47-17-1 -    -      ,Vehicle Maintenance                ,9,"1,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-47-17-1 -    -      ,Vehicle Maintenance                ,10,"1,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-47-17-1 -    -      ,Vehicle Maintenance                ,11,"1,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-47-17-1 -    -      ,Vehicle Maintenance                ,12,"1,000.00"
PLATTERIVER,BUDGET,2017,Home,PR-935106-52-17-1 -    -      ,Vehicle Maintenance                ,1,250
PLATTERIVER,BUDGET,2017,Home,PR-935106-52-17-1 -    -      ,Vehicle Maintenance                ,2,250
PLATTERIVER,BUDGET,2017,Home,PR-935106-52-17-1 -    -      ,Vehicle Maintenance                ,3,250
PLATTERIVER,BUDGET,2017,Home,PR-935106-52-17-1 -    -      ,Vehicle Maintenance                ,4,250
PLATTERIVER,BUDGET,2017,Home,PR-935106-52-17-1 -    -      ,Vehicle Maintenance                ,5,250
PLATTERIVER,BUDGET,2017,Home,PR-935106-52-17-1 -    -      ,Vehicle Maintenance                ,6,250
PLATTERIVER,BUDGET,2017,Home,PR-935106-52-17-1 -    -      ,Vehicle Maintenance                ,7,250
PLATTERIVER,BUDGET,2017,Home,PR-935106-52-17-1 -    -      ,Vehicle Maintenance                ,8,250
PLATTERIVER,BUDGET,2017,Home,PR-935106-52-17-1 -    -      ,Vehicle Maintenance                ,9,250
PLATTERIVER,BUDGET,2017,Home,PR-935106-52-17-1 -    -      ,Vehicle Maintenance                ,10,250
